,Datum,Wochentag,Tagestemperatur,Nachttemperatur
1382,2023-02-12,Sunday,28.49078124175871,13.73101570021141
1383,2023-02-13,Monday,23.258975483420254,19.415164731648954
1384,2023-02-14,Tuesday,24.698631230651173,15.072213695258895
1385,2023-02-15,Wednesday,23.466115729724525,17.702234890688178
1386,2023-02-16,Thursday,23.062436287092993,14.480259997750686
1387,2023-02-17,Friday,25.358918945756802,14.322959984183145
1388,2023-02-18,Saturday,26.189440396633962,20.08922942408471
1389,2023-02-19,Sunday,23.504252385876104,15.589272583230146
1390,2023-02-20,Monday,25.451651765129238,16.464252994323445
1391,2023-02-21,Tuesday,26.357032502131602,11.603027261731068
1392,2023-02-22,Wednesday,25.737783235905493,15.616372690285843
1393,2023-02-23,Thursday,23.751980118917256,15.65874812133922
1394,2023-02-24,Friday,26.789324832298213,15.366334239626523
1395,2023-02-25,Saturday,25.770791196071666,15.646378963929253
1396,2023-02-26,Sunday,30.565622126636526,15.34915242292817
1397,2023-02-27,Monday,24.03886397098691,16.660692183453186
1398,2023-02-28,Tuesday,26.50147938903951,16.049835412163034
1399,2023-03-01,Wednesday,27.649323816773244,13.769448734988915
1400,2023-03-02,Thursday,22.327558942162884,17.033950555898517
1401,2023-03-03,Friday,27.29477501167037,14.734613766874007
1402,2023-03-04,Saturday,21.570837168111925,19.788040738752997
1403,2023-03-05,Sunday,23.379845659257555,26.483589861639043
1404,2023-03-06,Monday,21.29923853979389,15.220831127579373
1405,2023-03-07,Tuesday,24.623665697990887,17.215759006511135
1406,2023-03-08,Wednesday,25.187216029780753,17.245651723975225
1407,2023-03-09,Thursday,25.304401116176663,19.24414661863516
1408,2023-03-10,Friday,25.70279985265789,14.947386136456585
1409,2023-03-11,Saturday,24.173920437989615,23.934966516030038
1410,2023-03-12,Sunday,26.170049604630925,17.08820809966482
1411,2023-03-13,Monday,22.770513134029763,21.408956560239247
1412,2023-03-14,Tuesday,22.8048335304464,12.963864597206259
1413,2023-03-15,Wednesday,26.740553501329774,18.142229494509436
1414,2023-03-16,Thursday,24.802371326690675,18.33254749613533
1415,2023-03-17,Friday,29.130886575463485,22.038311753140377
1416,2023-03-18,Saturday,29.485303659708705,16.135242383878257
1417,2023-03-19,Sunday,24.13762307529987,17.628876726200648
1418,2023-03-20,Monday,23.159093488712173,18.09679146872628
1419,2023-03-21,Tuesday,25.91663253275947,11.557226414832392
1420,2023-03-22,Wednesday,27.83547618031818,18.712668665758443
1421,2023-03-23,Thursday,25.348593831279832,15.758096736850629
1422,2023-03-24,Friday,23.006576981435522,12.411204994762588
1423,2023-03-25,Saturday,19.73377899441207,17.142008182282694
1424,2023-03-26,Sunday,24.931216728890124,16.83040708279504
1425,2023-03-27,Monday,21.133600980571913,19.981587566360968
1426,2023-03-28,Tuesday,30.687442530929992,19.41340476288024
1427,2023-03-29,Wednesday,23.434719587176556,17.714434677116394
1428,2023-03-30,Thursday,30.86344437976568,15.845968155238236
1429,2023-03-31,Friday,32.08865631503202,20.84434197451869
1430,2023-04-01,Saturday,25.59651431567843,22.456743750875333
1431,2023-04-02,Sunday,25.613873175103738,17.136263773048867
1432,2023-04-03,Monday,27.256798588876126,15.290087475911795
1433,2023-04-04,Tuesday,26.272318793579803,16.050601606676555
1434,2023-04-05,Wednesday,28.006136407172793,16.08130633215801
1435,2023-04-06,Thursday,28.922313042456167,12.161050242889585
1436,2023-04-07,Friday,21.557232746060947,16.577664245983
1437,2023-04-08,Saturday,29.895361615976455,17.004696718822583
1438,2023-04-09,Sunday,26.829211421706745,14.151691580673916
1439,2023-04-10,Monday,20.36244566571179,12.586087420244944
1440,2023-04-11,Tuesday,24.78003880206716,13.76812148815112
1441,2023-04-12,Wednesday,26.294296470990826,12.435043528761337
1442,2023-04-13,Thursday,28.05954995275824,12.990122434281627
1443,2023-04-14,Friday,27.399157557765683,19.05439303215887
1444,2023-04-15,Saturday,23.88710988122511,14.947036665887396
1445,2023-04-16,Sunday,25.219099683180904,16.06282368442072
1446,2023-04-17,Monday,23.544639906017387,10.66369812748146
1447,2023-04-18,Tuesday,26.783525896738404,14.531546676594676
1448,2023-04-19,Wednesday,28.666842146516323,21.15003450396202
1449,2023-04-20,Thursday,28.5069850569369,15.213580606632917
1450,2023-04-21,Friday,26.481858748184475,14.037911747179665
1451,2023-04-22,Saturday,27.203489302286435,15.514852409102694
1452,2023-04-23,Sunday,26.765789982094862,16.716870671848724
1453,2023-04-24,Monday,25.097346793205983,18.4234827826251
1454,2023-04-25,Tuesday,27.2524043794296,17.05176520071978
1455,2023-04-26,Wednesday,24.123104247002143,18.751407025074734
1456,2023-04-27,Thursday,24.9753063014888,13.506793296029297
1457,2023-04-28,Friday,24.790799391975504,16.56231652037307
1458,2023-04-29,Saturday,29.156142373302252,18.1212896078465
1459,2023-04-30,Sunday,29.021274904587713,16.83362668185358
0,2023-05-01,Mon,22.0,15.0
1,2023-05-02,Tue,21.0,14.0
2,2023-05-03,Wed,25.0,14.0
3,2023-05-04,Thu,23.0,16.0
4,2023-05-05,Fri,20.0,16.0
5,2023-05-06,Sat,23.0,16.0
6,2023-05-07,Sun,27.0,15.0
7,2023-05-08,Mon,26.0,15.0
8,2023-05-09,Tue,21.0,16.0
9,2023-05-10,Wed,22.0,15.0
10,2023-05-11,Thu,20.0,14.0
11,2023-05-12,Fri,24.0,13.0
12,2023-05-13,Sat,23.0,13.0
13,2023-05-14,Sun,25.0,14.0
14,2023-05-15,Mon,26.0,15.0
15,2023-05-16,Tue,30.0,16.0
16,2023-05-17,Wed,26.0,15.0
17,2023-05-18,Thu,27.0,16.0
18,2023-05-19,Fri,26.0,17.0
19,2023-05-20,Sat,27.0,16.0
20,2023-05-21,Sun,25.0,17.0
21,2023-05-22,Mon,25.0,17.0
22,2023-05-23,Tue,24.0,17.0
23,2023-05-24,Wed,25.0,16.0
24,2023-05-25,Thu,25.0,17.0
25,2023-05-26,Fri,28.0,17.0
26,2023-05-27,Sat,27.0,19.0
27,2023-05-28,Sun,25.0,19.0
28,2023-05-29,Mon,26.0,19.0
29,2023-05-30,Tue,25.0,18.0
30,2023-05-31,Wed,23.0,16.0
31,2023-06-01,Thu,28.0,18.0
32,2023-06-02,Fri,24.0,17.0
33,2023-06-03,Sat,31.0,16.0
34,2023-06-04,Sun,30.0,18.0
35,2023-06-05,Mon,30.0,20.0
36,2023-06-06,Tue,30.0,20.0
37,2023-06-07,Wed,29.0,18.0
38,2023-06-08,Thu,30.0,20.0
39,2023-06-09,Fri,31.0,19.0
40,2023-06-10,Sat,31.0,20.0
41,2023-06-11,Sun,30.0,21.0
42,2023-06-12,Mon,30.0,20.0
43,2023-06-13,Tue,28.0,20.0
44,2023-06-14,Wed,30.0,19.0
45,2023-06-15,Thu,30.0,20.0
46,2023-06-16,Fri,31.0,21.0
47,2023-06-17,Sat,29.0,20.0
48,2023-06-18,Sun,27.0,18.0
49,2023-06-19,Mon,32.0,20.0
50,2023-06-20,Tue,32.0,20.0
51,2023-06-21,Wed,33.0,21.0
52,2023-06-22,Thu,34.0,23.0
53,2023-06-23,Fri,34.0,25.0
54,2023-06-24,Sat,35.0,24.0
55,2023-06-25,Sun,35.0,23.0
56,2023-06-26,Mon,34.0,24.0
57,2023-06-27,Tue,33.0,24.0
58,2023-06-28,Wed,35.0,23.0
59,2023-06-29,Thu,34.0,23.0
60,2023-06-30,Fri,33.0,23.0
61,2023-07-01,Sat,33.0,23.0
62,2023-07-02,Sun,34.0,23.0
63,2023-07-03,Mon,34.0,24.0
64,2023-07-04,Tue,35.0,24.0
65,2023-07-05,Wed,34.0,25.0
66,2023-07-06,Thu,37.0,26.0
67,2023-07-07,Fri,36.0,26.0
68,2023-07-08,Sat,33.0,22.0
69,2023-07-09,Sun,32.0,23.0
70,2023-07-10,Mon,35.0,21.0
71,2023-07-11,Tue,36.0,26.0
72,2023-07-12,Wed,38.0,25.0
73,2023-07-13,Thu,39.0,25.0
74,2023-07-14,Fri,39.0,26.0
75,2023-07-15,Sat,40.0,27.0
76,2023-07-16,Sun,36.0,28.0
77,2023-07-17,Mon,37.0,28.0
78,2023-07-18,Tue,38.0,29.0
79,2023-07-19,Wed,39.0,29.0
80,2023-07-20,Thu,38.0,28.0
81,2023-07-21,Fri,37.0,26.0
82,2023-07-22,Sat,39.0,30.0
83,2023-07-23,Sun,42.0,29.0
84,2023-07-24,Mon,39.0,26.0
85,2023-07-25,Tue,38.0,26.0
86,2023-07-26,Wed,40.0,27.0
87,2023-07-27,Thu,39.0,28.0
88,2023-07-28,Fri,34.0,25.0
89,2023-07-29,Sat,35.0,24.0
90,2023-07-30,Sun,34.0,24.0
91,2023-07-31,Mon,34.0,24.0
92,2023-08-01,Tue,36.0,26.0
93,2023-08-02,Wed,36.0,17.0
94,2023-08-03,Thu,36.0,16.0
95,2023-08-04,Fri,38.0,25.0
96,2023-08-05,Sat,38.0,27.0
97,2023-08-06,Sun,33.0,27.0
98,2023-08-07,Mon,36.0,24.0
99,2023-08-08,Tue,35.0,25.0
100,2023-08-09,Wed,33.0,25.0
101,2023-08-10,Thu,34.0,24.0
102,2023-08-11,Fri,31.0,24.0
103,2023-08-12,Sat,32.0,23.0
104,2023-08-13,Sun,31.0,25.0
105,2023-08-14,Mon,33.0,25.0
106,2023-08-15,Tue,36.0,24.0
107,2023-08-16,Wed,37.0,24.0
108,2023-08-17,Thu,36.0,25.0
109,2023-08-18,Fri,38.0,26.0
110,2023-08-19,Sat,38.0,26.0
111,2023-08-20,Sun,36.0,26.0
112,2023-08-21,Mon,37.0,29.0
113,2023-08-22,Tue,37.0,31.0
114,2023-08-23,Wed,37.0,29.0
115,2023-08-24,Thu,37.0,27.0
116,2023-08-25,Fri,36.0,26.0
117,2023-08-26,Sat,36.0,29.0
118,2023-08-27,Sun,35.0,26.0
119,2023-08-28,Mon,34.0,24.0
120,2023-08-29,Tue,34.0,24.0
121,2023-08-30,Wed,35.0,25.0
122,2023-08-31,Thu,32.0,25.0
123,2023-09-01,Fri,31.0,22.0
124,2023-09-02,Sat,33.0,20.0
125,2023-09-03,Sun,33.0,25.0
126,2023-09-04,Mon,30.0,21.0
127,2023-09-05,Tue,26.0,21.0
128,2023-09-06,Wed,26.0,12.0
129,2023-09-07,Thu,26.0,16.0
130,2023-09-08,Fri,28.0,23.0
131,2023-09-09,Sat,28.0,23.0
132,2023-09-10,Sun,28.0,23.0
133,2023-09-11,Mon,27.0,21.0
134,2023-09-12,Tue,30.0,20.0
135,2023-09-13,Wed,32.0,20.0
136,2023-09-14,Thu,31.0,20.0
137,2023-09-15,Fri,32.0,21.0
138,2023-09-16,Sat,33.0,21.0
139,2023-09-17,Sun,31.0,24.0
140,2023-09-18,Mon,28.0,23.0
141,2023-09-19,Tue,29.0,22.0
142,2023-09-20,Wed,31.0,20.0
143,2023-09-21,Thu,30.0,22.0
144,2023-09-22,Fri,32.0,21.0
145,2023-09-23,Sat,33.0,22.0
146,2023-09-24,Sun,32.0,21.0
147,2023-09-25,Mon,31.0,22.0
148,2023-09-26,Tue,29.0,20.0
149,2023-09-27,Wed,25.0,18.0
150,2023-09-28,Thu,28.0,20.0
151,2023-09-29,Fri,28.0,19.0
152,2023-09-30,Sat,28.0,19.0
153,2023-10-01,Sun,29.0,20.0
154,2023-10-02,Mon,27.0,20.0
155,2023-10-03,Tue,25.0,19.0
156,2023-10-04,Wed,27.0,17.0
157,2023-10-05,Thu,28.0,17.0
158,2023-10-06,Fri,29.0,17.0
159,2023-10-07,Sat,27.0,19.0
160,2023-10-08,Sun,28.0,17.0
161,2023-10-09,Mon,29.0,18.0
162,2023-10-10,Tue,28.0,18.0
163,2023-10-11,Wed,24.0,17.0
164,2023-10-12,Thu,25.0,16.0
165,2023-10-13,Fri,26.0,15.0
166,2023-10-14,Sat,27.0,18.0
167,2023-10-15,Sun,27.0,18.0
168,2023-10-16,Mon,28.0,19.0
169,2023-10-17,Tue,26.0,18.0
170,2023-10-18,Wed,25.0,18.0
171,2023-10-19,Thu,25.0,18.0
172,2023-10-20,Fri,27.0,19.0
173,2023-10-21,Sat,28.0,20.0
174,2023-10-22,Sun,28.0,20.0
175,2023-10-23,Mon,27.0,19.0
176,2023-10-24,Tue,28.0,19.0
177,2023-10-25,Wed,26.0,19.0
178,2023-10-26,Thu,26.0,21.0
179,2023-10-27,Fri,27.0,19.0
180,2023-10-28,Sat,30.0,20.0
181,2023-10-29,Sun,28.0,20.0
182,2023-10-30,Mon,27.0,18.0
183,2023-10-31,Tue,27.0,19.0
184,2023-11-01,Wed,27.0,19.0
185,2023-11-02,Thu,26.0,19.0
186,2023-11-03,Fri,28.0,18.0
187,2023-11-04,Sat,29.0,19.0
188,2023-11-05,Sun,26.0,18.0
189,2023-11-06,Mon,28.0,18.0
190,2023-11-07,Tue,27.0,18.0
191,2023-11-08,Wed,26.0,17.0
192,2023-11-09,Thu,23.0,17.0
193,2023-11-10,Fri,22.0,15.0
194,2023-11-11,Sat,26.0,16.0
195,2023-11-12,Sun,24.0,17.0
196,2023-11-13,Mon,23.0,15.0
197,2023-11-14,Tue,24.0,15.0
198,2023-11-15,Wed,24.0,17.0
199,2023-11-16,Thu,23.0,16.0
200,2023-11-17,Fri,23.0,15.0
201,2023-11-18,Sat,21.0,11.0
202,2023-11-19,Sun,16.0,10.0
203,2023-11-20,Mon,20.0,11.0
204,2023-11-21,Tue,20.0,12.0
205,2023-11-22,Wed,24.0,15.0
206,2023-11-23,Thu,25.0,17.0
207,2023-11-24,Fri,23.0,16.0
208,2023-11-25,Sat,21.0,13.0
209,2023-11-26,Sun,13.0,6.0
210,2023-11-27,Mon,15.0,6.0
211,2023-11-28,Tue,20.0,10.0
212,2023-11-29,Wed,22.0,16.0
213,2023-11-30,Thu,21.0,14.0
214,2023-12-01,Fri,23.0,14.0
215,2023-12-02,Sat,21.0,15.0
216,2023-12-03,Sun,22.0,17.0
217,2023-12-04,Mon,19.0,13.0
218,2023-12-05,Tue,18.0,13.0
219,2023-12-06,Wed,18.0,14.0
220,2023-12-07,Thu,17.0,13.0
221,2023-12-08,Fri,13.0,9.0
222,2023-12-09,Sat,13.0,8.0
223,2023-12-10,Sun,17.0,8.0
224,2023-12-11,Mon,16.0,11.0
225,2023-12-12,Tue,19.0,11.0
226,2023-12-13,Wed,21.0,11.0
227,2023-12-14,Thu,22.0,14.0
228,2023-12-15,Fri,21.0,17.0
229,2023-12-16,Sat,17.0,10.0
230,2023-12-17,Sun,11.0,8.0
231,2023-12-18,Mon,15.0,8.0
232,2023-12-19,Tue,21.0,8.0
233,2023-12-20,Wed,17.0,10.0
234,2023-12-21,Thu,16.0,11.0
235,2023-12-22,Fri,17.0,10.0
236,2023-12-23,Sat,19.0,10.0
237,2023-12-24,Sun,21.0,13.0
238,2023-12-25,Mon,19.0,11.0
239,2023-12-26,Tue,20.0,12.0
240,2023-12-27,Wed,19.0,11.0
241,2023-12-28,Thu,18.0,10.0
242,2023-12-29,Fri,18.0,11.0
243,2023-12-30,Sat,17.0,11.0
244,2023-12-31,Sun,16.0,10.0
245,2024-01-01,Mon,19.0,13.0
246,2024-01-02,Tue,17.0,12.0
247,2024-01-03,Wed,18.0,13.0
248,2024-01-04,Thu,19.0,13.0
249,2024-01-05,Fri,21.0,12.0
250,2024-01-06,Sat,20.0,12.0
251,2024-01-07,Sun,17.0,12.0
252,2024-01-08,Mon,18.0,11.0
253,2024-01-09,Tue,15.0,7.0
254,2024-01-10,Wed,9.0,5.0
255,2024-01-11,Thu,12.0,5.0
256,2024-01-12,Fri,11.0,7.0
257,2024-01-13,Sat,10.0,5.0
258,2024-01-14,Sun,15.0,4.0
259,2024-01-15,Mon,16.0,8.0
260,2024-01-16,Tue,20.0,12.0
261,2024-01-17,Wed,19.0,11.0
262,2024-01-18,Thu,20.0,13.0
263,2024-01-19,Fri,21.0,13.0
264,2024-01-20,Sat,18.0,11.0
265,2024-01-21,Sun,11.0,8.0
266,2024-01-22,Mon,9.0,8.0
267,2024-01-23,Tue,13.0,5.0
268,2024-01-24,Wed,13.0,6.0
269,2024-01-25,Thu,17.0,6.0
270,2024-01-26,Fri,16.0,8.0
271,2024-01-27,Sat,17.0,7.0
272,2024-01-28,Sun,11.0,6.0
273,2024-01-29,Mon,10.0,5.0
274,2024-01-30,Tue,8.0,4.0
275,2024-01-31,Wed,10.0,5.0
276,2024-02-01,Thu,13.0,5.0
277,2024-02-02,Fri,17.0,5.0
278,2024-02-03,Sat,15.0,8.0
279,2024-02-04,Sun,17.0,8.0
280,2024-02-05,Mon,20.0,9.0
281,2024-02-06,Tue,20.0,11.0
282,2024-02-07,Wed,19.0,12.0
283,2024-02-08,Thu,21.0,12.0
284,2024-02-09,Fri,20.0,11.0
285,2024-02-10,Sat,19.0,12.0
286,2024-02-11,Sun,18.0,15.0
287,2024-02-12,Mon,19.0,12.0
288,2024-02-13,Tue,17.0,11.0
289,2024-02-14,Wed,16.0,9.0
290,2024-02-15,Thu,12.0,8.0
291,2024-02-16,Fri,12.0,10.0
292,2024-02-17,Sat,15.0,9.0
293,2024-02-18,Sun,19.0,7.0
294,2024-02-19,Mon,18.0,8.0
295,2024-02-20,Tue,17.0,10.0
296,2024-02-21,Wed,15.0,10.0
297,2024-02-22,Thu,18.0,11.0
298,2024-02-23,Fri,22.0,12.0
299,2024-02-24,Sat,21.0,12.0
300,2024-02-25,Sun,22.0,13.0
301,2024-02-26,Mon,17.0,11.0
302,2024-02-27,Tue,19.0,13.0
303,2024-02-28,Wed,19.0,15.0
304,2024-02-29,Thu,21.0,15.0
305,2024-03-01,Fri,17.0,11.0
306,2024-03-02,Sat,18.0,10.0
307,2024-03-03,Sun,20.0,11.0
308,2024-03-04,Mon,21.0,10.0
309,2024-03-05,Tue,18.0,11.0
310,2024-03-06,Wed,20.0,11.0
311,2024-03-07,Thu,20.0,11.0
312,2024-03-08,Fri,18.0,10.0
313,2024-03-09,Sat,18.0,11.0
314,2024-03-10,Sun,19.0,11.0
315,2024-03-11,Mon,18.0,12.0
316,2024-03-12,Tue,22.0,12.0
317,2024-03-13,Wed,20.0,12.0
318,2024-03-14,Thu,20.0,10.0
319,2024-03-15,Fri,21.0,11.0
320,2024-03-16,Sat,20.0,12.0
321,2024-03-17,Sun,19.0,10.0
322,2024-03-18,Mon,22.0,9.0
323,2024-03-19,Tue,19.0,12.0
324,2024-03-20,Wed,15.0,8.0
325,2024-03-21,Thu,19.0,7.0
326,2024-03-22,Fri,19.0,9.0
327,2024-03-23,Sat,19.0,8.0
328,2024-03-24,Sun,21.0,10.0
329,2024-03-25,Mon,22.0,13.0
330,2024-03-26,Tue,20.0,14.0
331,2024-03-27,Wed,27.0,15.0
332,2024-03-28,Thu,26.0,15.0
333,2024-03-29,Fri,26.0,14.0
334,2024-03-30,Sat,25.0,13.0
335,2024-03-31,Sun,27.0,14.0
336,2024-04-01,Mon,25.0,14.0
337,2024-04-02,Tue,28.0,14.0
338,2024-04-03,Wed,27.0,15.0
339,2024-04-04,Thu,24.0,13.0
340,2024-04-05,Fri,27.0,14.0
341,2024-04-06,Sat,28.0,14.0
342,2024-04-07,Sun,26.0,15.0
343,2024-04-08,Mon,23.0,15.0
344,2024-04-09,Tue,26.0,15.0
345,2024-04-10,Wed,27.0,13.0
346,2024-04-11,Thu,25.0,16.0
347,2024-04-12,Fri,26.0,19.0
348,2024-04-13,Sat,28.0,18.0
349,2024-04-14,Sun,29.0,17.0
350,2024-04-15,Mon,31.0,17.0
351,2024-04-16,Tue,27.0,17.0
352,2024-04-17,Wed,28.0,17.0
353,2024-04-18,Thu,25.0,17.0
354,2024-04-19,Fri,24.0,13.0
355,2024-04-20,Sat,23.0,11.0
356,2024-04-21,Sun,23.0,13.0
357,2024-04-22,Mon,23.0,15.0
358,2024-04-23,Tue,24.0,18.0
359,2024-04-24,Wed,26.0,18.0
360,2024-04-25,Thu,24.0,15.0
361,2024-04-26,Fri,24.0,13.0
362,2024-04-27,Sat,25.0,14.0
363,2024-04-28,Sun,26.0,16.0
364,2024-04-29,Mon,26.0,17.0
365,2024-04-30,Tue,23.0,16.0
366,2024-05-01,Wed,26.0,17.0
367,2024-05-02,Thu,25.0,16.0
368,2024-05-03,Fri,25.0,17.0
369,2024-05-04,Sat,22.0,15.0
370,2024-05-05,Sun,24.0,14.0
371,2024-05-06,Mon,27.0,14.0
372,2024-05-07,Tue,28.0,16.0
373,2024-05-08,Wed,28.0,16.0
374,2024-05-09,Thu,24.0,18.0
375,2024-05-10,Fri,21.0,17.0
376,2024-05-11,Sat,24.0,16.0
377,2024-05-12,Sun,26.0,16.0
378,2024-05-13,Mon,28.0,16.0
379,2024-05-14,Tue,24.0,16.0
380,2024-05-15,Wed,24.0,15.0
381,2024-05-16,Thu,25.0,17.0
382,2024-05-17,Fri,21.0,17.0
